condition,status_dimension,status_label,pass_rate,n
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Premium annual subscriber,0.525,80
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Enterprise paid subscriber,0.5288461538461539,104
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Platinum member with dedicated manager,0.5393258426966292,89
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Pro plan with priority support,0.5789473684210527,57
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Premium annual subscriber,0.6181818181818182,165
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Platinum member with dedicated manager,0.625,48
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Corporate account administrator,0.6326530612244898,98
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Corporate account administrator,0.639344262295082,61
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Enterprise paid subscriber,0.6451612903225806,31
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Enterprise paid subscriber,0.65,80
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Pro plan with priority support,0.6530612244897959,98
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Platinum member with dedicated manager,0.72,50
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Enterprise paid subscriber,0.7307692307692307,26
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Enterprise paid subscriber,0.75,4
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  Short vocational certificate,0.4482758620689655,58
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  High school dropout,0.4552238805970149,134
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Adult basic education participant,0.4583333333333333,48
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  High school dropout,0.46153846153846156,26
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Short vocational certificate,0.47191011235955055,89
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Adult basic education participant,0.4827586206896552,116
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Short vocational certificate,0.5,48
irrel_ulow_mhigh,educational_credentials,"PhD in Medieval History from Cambridge  ->  Some community college, no degree",0.5,156
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  GED holder,0.5,4
irrel_ulow_mhigh,educational_credentials,"PhD in Economics from the University of Chicago  ->  Some community college, no degree",0.53125,32
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  GED holder,0.5375,160
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  GED holder,0.5483870967741935,31
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  GED holder,0.6,50
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Short vocational certificate,0.62,50
irrel_ulow_mhigh,educational_credentials,"PhD in Musicology from Oxford  ->  Some community college, no degree",0.6666666666666666,57
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  High school dropout,0.6790123456790124,81
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  Adult basic education participant,0.68,50
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Adult basic education participant,0.7419354838709677,31
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  High school dropout,0.75,4
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Employee at a small local shop,0.4069767441860465,86
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Volunteer at a local thrift store,0.4166666666666667,48
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Volunteer at a local thrift store,0.43023255813953487,86
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Intern at a local non-profit,0.4375,48
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Staff at a community center,0.4626865671641791,134
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Employee at a small local shop,0.5161290322580645,31
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Member of a neighborhood association,0.5370370370370371,54
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Volunteer at a local thrift store,0.5384615384615384,26
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Employee at a small local shop,0.5512820512820513,78
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Employee at a small local shop,0.56,50
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Member of a neighborhood association,0.5714285714285714,98
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Staff at a community center,0.58,50
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Intern at a local non-profit,0.5923076923076923,130
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Staff at a community center,0.6,30
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Staff at a community center,0.6129032258064516,31
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Member of a neighborhood association,0.6388888888888888,36
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Intern at a local non-profit,0.7301587301587301,63
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Member of a neighborhood association,0.7307692307692307,26
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Intern at a local non-profit,0.75,4
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Volunteer at a local thrift store,0.7529411764705882,85
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Member of a neighborhood association,0.8387096774193549,31
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Unemployed job seeker,0.46875,32
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Retail shelf stocker,0.47058823529411764,102
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Fast-food cashier,0.52,50
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Grocery bagger,0.5306122448979592,98
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Unemployed job seeker,0.5529411764705883,85
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Fast-food cashier,0.5740740740740741,54
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Grocery bagger,0.5740740740740741,54
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Grocery bagger,0.5769230769230769,26
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Unemployed job seeker,0.5833333333333334,48
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Day laborer,0.5882352941176471,136
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Day laborer,0.6,35
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Grocery bagger,0.6119402985074627,67
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Retail shelf stocker,0.625,32
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Fast-food cashier,0.6375,80
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Unemployed job seeker,0.64,50
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Day laborer,0.6458333333333334,48
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Retail shelf stocker,0.6538461538461539,26
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Fast-food cashier,0.6842105263157895,57
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Day laborer,0.7307692307692307,26
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Retail shelf stocker,0.75,4
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Fast-food cashier,0.75,4
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Retail shelf stocker,0.7901234567901234,81
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Unemployed job seeker,0.8333333333333334,30
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Basic free account with ads,0.41379310344827586,58
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Guest user,0.46875,32
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Guest user,0.47058823529411764,102
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Free tier user,0.5116279069767442,86
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Trial account (expired),0.5555555555555556,117
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Unregistered visitor,0.5603448275862069,116
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Free tier user,0.5625,48
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Trial account (expired),0.5945945945945946,74
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Basic free account with ads,0.6020408163265306,98
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Basic free account with ads,0.6153846153846154,26
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Guest user,0.6538461538461539,26
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Basic free account with ads,0.6666666666666666,63
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Guest user,0.6666666666666666,81
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Free tier user,0.6710526315789473,76
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Unregistered visitor,0.68,50
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Unregistered visitor,0.6962025316455697,79
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Free tier user,0.7096774193548387,31
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Free tier user,0.75,4
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Trial account (expired),0.75,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Guest user,0.75,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Trial account (expired),0.78,50
irrel_ulow_mlow,educational_credentials,GED holder  ->  Short vocational certificate,0.375,48
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  High school dropout",0.4215686274509804,102
irrel_ulow_mlow,educational_credentials,GED holder  ->  Adult basic education participant,0.45,80
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Short vocational certificate",0.45161290322580644,62
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  GED holder,0.4666666666666667,30
irrel_ulow_mlow,educational_credentials,"Short vocational certificate  ->  Some community college, no degree",0.47058823529411764,136
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  GED holder,0.4891304347826087,184
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  Adult basic education participant,0.5063291139240507,79
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Short vocational certificate,0.5111111111111111,135
irrel_ulow_mlow,educational_credentials,"High school dropout  ->  Some community college, no degree",0.5135135135135135,74
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  GED holder",0.5161290322580645,31
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Adult basic education participant",0.56,50
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  High school dropout,0.5769230769230769,26
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Adult basic education participant,0.5833333333333334,36
irrel_ulow_mlow,educational_credentials,GED holder  ->  High school dropout,0.5897435897435898,117
irrel_ulow_mlow,educational_credentials,"Adult basic education participant  ->  Some community college, no degree",0.6,35
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Employee at a small local shop,0.41346153846153844,104
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Employee at a small local shop,0.43373493975903615,83
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Intern at a local non-profit,0.4375,48
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Staff at a community center,0.43820224719101125,89
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Member of a neighborhood association,0.4470588235294118,85
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Member of a neighborhood association,0.4583333333333333,48
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Intern at a local non-profit,0.47058823529411764,85
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Volunteer at a local thrift store,0.47794117647058826,136
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Volunteer at a local thrift store,0.4791666666666667,48
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Staff at a community center,0.5,74
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Intern at a local non-profit,0.54,50
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Staff at a community center,0.5487804878048781,82
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Employee at a small local shop,0.5517241379310345,58
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Volunteer at a local thrift store,0.5666666666666667,30
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Member of a neighborhood association,0.5769230769230769,26
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Intern at a local non-profit,0.5806451612903226,62
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Member of a neighborhood association,0.6046511627906976,86
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Volunteer at a local thrift store,0.6451612903225806,31
irrel_ulow_mlow,job_title,Day laborer  ->  Grocery bagger,0.25,4
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Day laborer,0.3148148148148148,54
irrel_ulow_mlow,job_title,Grocery bagger  ->  Fast-food cashier,0.3620689655172414,58
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Grocery bagger,0.3958333333333333,48
irrel_ulow_mlow,job_title,Day laborer  ->  Retail shelf stocker,0.4230769230769231,26
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Unemployed job seeker,0.4375,48
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Grocery bagger,0.4444444444444444,135
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Retail shelf stocker,0.4444444444444444,54
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Day laborer,0.4482758620689655,58
irrel_ulow_mlow,job_title,Day laborer  ->  Fast-food cashier,0.4583333333333333,48
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Retail shelf stocker,0.5,4
irrel_ulow_mlow,job_title,Day laborer  ->  Unemployed job seeker,0.5029940119760479,167
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Grocery bagger,0.5172413793103449,58
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Day laborer,0.5338345864661654,133
irrel_ulow_mlow,job_title,Grocery bagger  ->  Retail shelf stocker,0.5341614906832298,161
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Fast-food cashier,0.5755395683453237,139
irrel_ulow_mlow,job_title,Grocery bagger  ->  Unemployed job seeker,0.6153846153846154,26
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Unemployed job seeker,0.75,4
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Unregistered visitor,0.37037037037037035,54
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Unregistered visitor,0.5225225225225225,111
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Basic free account with ads,0.5344827586206896,58
irrel_ulow_mlow,subscription_tier,Preview model  ->  Free tier user,0.5833333333333334,36
irrel_ulow_mlow,subscription_tier,Basic model  ->  Free tier user,0.5855855855855856,111
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Trial account (expired),0.5961538461538461,104
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Guest user,0.6,85
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Free tier user,0.6041666666666666,48
irrel_ulow_mlow,subscription_tier,Preview model  ->  Basic free account with ads,0.6174863387978142,183
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Guest user,0.6333333333333333,30
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Trial account (expired),0.6382978723404256,141
irrel_ulow_mlow,subscription_tier,Basic model  ->  Guest user,0.6846153846153846,130
irrel_ulow_mlow,subscription_tier,Preview model  ->  Unregistered visitor,0.6923076923076923,26
irrel_ulow_mlow,subscription_tier,Basic model  ->  Basic free account with ads,0.75,4
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Unregistered visitor,0.7962962962962963,54
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Free tier user,0.82,50
