condition,status_dimension,status_label,pass_rate,n
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Enterprise paid subscriber,0.7980769230769231,104
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Enterprise paid subscriber,0.8076923076923077,26
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Premium annual subscriber,0.8303030303030303,165
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Corporate account administrator,0.8367346938775511,98
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Premium annual subscriber,0.8375,80
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Pro plan with priority support,0.8596491228070176,57
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Enterprise paid subscriber,0.8625,80
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Corporate account administrator,0.8688524590163934,61
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Platinum member with dedicated manager,0.88,50
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Enterprise paid subscriber,0.9032258064516129,31
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Pro plan with priority support,0.9081632653061225,98
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Platinum member with dedicated manager,0.9583333333333334,48
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Enterprise paid subscriber,1.0,4
irrel_ulow_mhigh,educational_credentials,"PhD in Economics from the University of Chicago  ->  Some community college, no degree",0.78125,32
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Short vocational certificate,0.797752808988764,89
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  Short vocational certificate,0.8103448275862069,58
irrel_ulow_mhigh,educational_credentials,"PhD in Medieval History from Cambridge  ->  Some community college, no degree",0.8205128205128205,156
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  High school dropout,0.8208955223880597,134
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  GED holder,0.825,160
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Adult basic education participant,0.8275862068965517,116
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  High school dropout,0.8461538461538461,26
irrel_ulow_mhigh,educational_credentials,"PhD in Musicology from Oxford  ->  Some community college, no degree",0.8596491228070176,57
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  GED holder,0.88,50
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Adult basic education participant,0.8958333333333334,48
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Adult basic education participant,0.9032258064516129,31
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  GED holder,0.9032258064516129,31
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  High school dropout,0.9135802469135802,81
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  Adult basic education participant,0.92,50
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Short vocational certificate,0.9375,48
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Short vocational certificate,0.94,50
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  High school dropout,1.0,4
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  GED holder,1.0,4
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Member of a neighborhood association,0.7777777777777778,54
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Volunteer at a local thrift store,0.7790697674418605,86
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Employee at a small local shop,0.7906976744186046,86
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Staff at a community center,0.835820895522388,134
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Intern at a local non-profit,0.8412698412698413,63
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Volunteer at a local thrift store,0.8461538461538461,26
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Member of a neighborhood association,0.8611111111111112,36
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Staff at a community center,0.8666666666666667,30
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Employee at a small local shop,0.8709677419354839,31
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Volunteer at a local thrift store,0.875,48
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Employee at a small local shop,0.8846153846153846,78
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Member of a neighborhood association,0.8846153846153846,26
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Intern at a local non-profit,0.8923076923076924,130
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Staff at a community center,0.9,50
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Employee at a small local shop,0.9,50
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Staff at a community center,0.9032258064516129,31
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Intern at a local non-profit,0.9166666666666666,48
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Volunteer at a local thrift store,0.9294117647058824,85
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Member of a neighborhood association,0.9354838709677419,31
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Member of a neighborhood association,0.9489795918367347,98
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Intern at a local non-profit,1.0,4
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Retail shelf stocker,0.75,4
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Grocery bagger,0.7962962962962963,54
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Retail shelf stocker,0.8076923076923077,26
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Grocery bagger,0.8076923076923077,26
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Day laborer,0.8076923076923077,26
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Unemployed job seeker,0.8125,32
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Retail shelf stocker,0.8235294117647058,102
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Day laborer,0.8308823529411765,136
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Fast-food cashier,0.8333333333333334,54
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Retail shelf stocker,0.84375,32
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Unemployed job seeker,0.8470588235294118,85
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Fast-food cashier,0.85,80
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Unemployed job seeker,0.8666666666666667,30
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Grocery bagger,0.8805970149253731,67
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Retail shelf stocker,0.8888888888888888,81
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Day laborer,0.8958333333333334,48
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Grocery bagger,0.8979591836734694,98
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Day laborer,0.9142857142857143,35
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Unemployed job seeker,0.9166666666666666,48
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Unemployed job seeker,0.92,50
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Fast-food cashier,0.92,50
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Fast-food cashier,0.9298245614035088,57
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Fast-food cashier,1.0,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Free tier user,0.7558139534883721,86
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Basic free account with ads,0.7586206896551724,58
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Trial account (expired),0.7606837606837606,117
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Guest user,0.7692307692307693,26
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Guest user,0.78125,32
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Guest user,0.7941176470588235,102
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Unregistered visitor,0.8017241379310345,116
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Basic free account with ads,0.8076923076923077,26
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Free tier user,0.8552631578947368,76
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Basic free account with ads,0.8571428571428571,63
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Trial account (expired),0.8783783783783784,74
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Free tier user,0.9032258064516129,31
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Basic free account with ads,0.9081632653061225,98
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Free tier user,0.9166666666666666,48
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Trial account (expired),0.92,50
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Unregistered visitor,0.92,50
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Unregistered visitor,0.9240506329113924,79
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Guest user,0.9506172839506173,81
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Free tier user,1.0,4
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Trial account (expired),1.0,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Guest user,1.0,4
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  GED holder,0.7333333333333333,30
irrel_ulow_mlow,educational_credentials,GED holder  ->  Adult basic education participant,0.775,80
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Adult basic education participant,0.7777777777777778,36
irrel_ulow_mlow,educational_credentials,"Short vocational certificate  ->  Some community college, no degree",0.7794117647058824,136
irrel_ulow_mlow,educational_credentials,"High school dropout  ->  Some community college, no degree",0.7972972972972973,74
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  High school dropout,0.8076923076923077,26
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  High school dropout",0.8235294117647058,102
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Short vocational certificate",0.8387096774193549,62
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  GED holder,0.8695652173913043,184
irrel_ulow_mlow,educational_credentials,GED holder  ->  High school dropout,0.8717948717948718,117
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Short vocational certificate,0.8814814814814815,135
irrel_ulow_mlow,educational_credentials,GED holder  ->  Short vocational certificate,0.8958333333333334,48
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  GED holder",0.9032258064516129,31
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  Adult basic education participant,0.9240506329113924,79
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Adult basic education participant",0.94,50
irrel_ulow_mlow,educational_credentials,"Adult basic education participant  ->  Some community college, no degree",0.9428571428571428,35
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Staff at a community center,0.7415730337078652,89
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Employee at a small local shop,0.7758620689655172,58
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Member of a neighborhood association,0.788235294117647,85
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Employee at a small local shop,0.7980769230769231,104
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Member of a neighborhood association,0.8076923076923077,26
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Intern at a local non-profit,0.8117647058823529,85
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Volunteer at a local thrift store,0.8161764705882353,136
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Staff at a community center,0.8243243243243243,74
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Intern at a local non-profit,0.8333333333333334,48
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Volunteer at a local thrift store,0.8333333333333334,30
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Intern at a local non-profit,0.8387096774193549,62
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Member of a neighborhood association,0.8488372093023255,86
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Volunteer at a local thrift store,0.8541666666666666,48
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Staff at a community center,0.8658536585365854,82
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Member of a neighborhood association,0.875,48
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Employee at a small local shop,0.9036144578313253,83
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Intern at a local non-profit,0.92,50
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Volunteer at a local thrift store,0.9354838709677419,31
irrel_ulow_mlow,job_title,Grocery bagger  ->  Fast-food cashier,0.6896551724137931,58
irrel_ulow_mlow,job_title,Day laborer  ->  Retail shelf stocker,0.6923076923076923,26
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Retail shelf stocker,0.7037037037037037,54
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Day laborer,0.7407407407407407,54
irrel_ulow_mlow,job_title,Day laborer  ->  Grocery bagger,0.75,4
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Grocery bagger,0.8222222222222222,135
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Grocery bagger,0.8275862068965517,58
irrel_ulow_mlow,job_title,Day laborer  ->  Unemployed job seeker,0.8383233532934131,167
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Fast-food cashier,0.841726618705036,139
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Day laborer,0.8448275862068966,58
irrel_ulow_mlow,job_title,Day laborer  ->  Fast-food cashier,0.8541666666666666,48
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Unemployed job seeker,0.8541666666666666,48
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Day laborer,0.8872180451127819,133
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Grocery bagger,0.8958333333333334,48
irrel_ulow_mlow,job_title,Grocery bagger  ->  Retail shelf stocker,0.9006211180124224,161
irrel_ulow_mlow,job_title,Grocery bagger  ->  Unemployed job seeker,0.9230769230769231,26
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Retail shelf stocker,1.0,4
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Unemployed job seeker,1.0,4
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Unregistered visitor,0.7407407407407407,54
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Basic free account with ads,0.7413793103448276,58
irrel_ulow_mlow,subscription_tier,Preview model  ->  Unregistered visitor,0.7692307692307693,26
irrel_ulow_mlow,subscription_tier,Preview model  ->  Free tier user,0.7777777777777778,36
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Guest user,0.8,85
irrel_ulow_mlow,subscription_tier,Basic model  ->  Free tier user,0.8018018018018018,111
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Unregistered visitor,0.8288288288288288,111
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Trial account (expired),0.8365384615384616,104
irrel_ulow_mlow,subscription_tier,Preview model  ->  Basic free account with ads,0.8415300546448088,183
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Trial account (expired),0.8581560283687943,141
irrel_ulow_mlow,subscription_tier,Basic model  ->  Guest user,0.8769230769230769,130
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Guest user,0.9,30
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Free tier user,0.9166666666666666,48
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Free tier user,0.92,50
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Unregistered visitor,0.9259259259259259,54
irrel_ulow_mlow,subscription_tier,Basic model  ->  Basic free account with ads,1.0,4
