condition,status_dimension,status_label,pass_rate,n
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Corporate account administrator,0.3333333333333333,18
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Premium annual subscriber,0.37037037037037035,27
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Enterprise paid subscriber,0.5,2
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Pro plan with priority support,0.5,20
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Pro plan with priority support,0.5151515151515151,33
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Enterprise paid subscriber,0.5428571428571428,35
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Corporate account administrator,0.5454545454545454,11
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Pro plan with priority support,0.5454545454545454,11
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Platinum member with dedicated manager,0.5483870967741935,31
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Platinum member with dedicated manager,0.55,20
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Enterprise paid subscriber,0.5555555555555556,27
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Premium annual subscriber,0.5789473684210527,57
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Enterprise paid subscriber,0.6666666666666666,9
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Corporate account administrator,0.6666666666666666,33
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Corporate account administrator,0.7272727272727273,22
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Enterprise paid subscriber,0.8181818181818182,11
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Platinum member with dedicated manager,0.8235294117647058,17
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  GED holder,0.0,2
irrel_ulow_mhigh,educational_credentials,"PhD in Economics from the University of Chicago  ->  Some community college, no degree",0.36363636363636365,11
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  High school dropout,0.4444444444444444,45
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  GED holder,0.5,54
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  High school dropout,0.5,2
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  Short vocational certificate,0.5,20
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Adult basic education participant,0.55,40
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  High school dropout,0.5555555555555556,9
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Adult basic education participant,0.5625,16
irrel_ulow_mhigh,educational_credentials,"PhD in Medieval History from Cambridge  ->  Some community college, no degree",0.5849056603773585,53
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Short vocational certificate,0.6875,16
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Short vocational certificate,0.7058823529411765,17
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Short vocational certificate,0.7419354838709677,31
irrel_ulow_mhigh,educational_credentials,"PhD in Musicology from Oxford  ->  Some community college, no degree",0.75,20
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  GED holder,0.8181818181818182,11
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  Adult basic education participant,0.8235294117647058,17
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  High school dropout,0.8571428571428571,28
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  GED holder,0.8823529411764706,17
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Adult basic education participant,0.9090909090909091,11
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Staff at a community center,0.35555555555555557,45
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Volunteer at a local thrift store,0.375,16
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Intern at a local non-profit,0.4375,16
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Volunteer at a local thrift store,0.4444444444444444,9
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Member of a neighborhood association,0.4444444444444444,9
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Staff at a community center,0.45454545454545453,11
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Volunteer at a local thrift store,0.4827586206896552,29
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Intern at a local non-profit,0.5,2
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Intern at a local non-profit,0.5227272727272727,44
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Member of a neighborhood association,0.5384615384615384,13
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Employee at a small local shop,0.5862068965517241,29
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Employee at a small local shop,0.5925925925925926,27
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Member of a neighborhood association,0.6111111111111112,18
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Member of a neighborhood association,0.6666666666666666,33
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Staff at a community center,0.7058823529411765,17
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Employee at a small local shop,0.7272727272727273,11
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Employee at a small local shop,0.7647058823529411,17
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Volunteer at a local thrift store,0.7666666666666667,30
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Intern at a local non-profit,0.8636363636363636,22
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Member of a neighborhood association,1.0,11
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Staff at a community center,1.0,11
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Unemployed job seeker,0.375,16
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Retail shelf stocker,0.38235294117647056,34
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Fast-food cashier,0.4444444444444444,18
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Retail shelf stocker,0.4444444444444444,9
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Day laborer,0.5,16
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Unemployed job seeker,0.5454545454545454,11
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Unemployed job seeker,0.5454545454545454,11
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Retail shelf stocker,0.5454545454545454,11
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Fast-food cashier,0.5555555555555556,27
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Grocery bagger,0.5555555555555556,9
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Grocery bagger,0.5757575757575758,33
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Grocery bagger,0.6666666666666666,18
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Day laborer,0.6666666666666666,9
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Day laborer,0.6739130434782609,46
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Fast-food cashier,0.7,20
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Fast-food cashier,0.7058823529411765,17
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Unemployed job seeker,0.7647058823529411,17
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Day laborer,0.7692307692307693,13
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Unemployed job seeker,0.7931034482758621,29
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Grocery bagger,0.8333333333333334,24
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Retail shelf stocker,0.9642857142857143,28
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Retail shelf stocker,1.0,2
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Fast-food cashier,1.0,2
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Basic free account with ads,0.35,20
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Trial account (expired),0.36,25
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Guest user,0.36363636363636365,11
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Free tier user,0.375,16
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Guest user,0.38235294117647056,34
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Unregistered visitor,0.425,40
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Trial account (expired),0.475,40
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Free tier user,0.4827586206896552,29
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Free tier user,0.5,2
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Trial account (expired),0.5,2
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Basic free account with ads,0.5454545454545454,33
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Guest user,0.5555555555555556,9
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Unregistered visitor,0.6470588235294118,17
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Free tier user,0.6538461538461539,26
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Basic free account with ads,0.6666666666666666,9
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Unregistered visitor,0.6666666666666666,27
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Basic free account with ads,0.6818181818181818,22
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Free tier user,0.8181818181818182,11
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Trial account (expired),0.8235294117647058,17
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Guest user,0.8571428571428571,28
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Guest user,1.0,2
irrel_ulow_mlow,educational_credentials,"High school dropout  ->  Some community college, no degree",0.24,25
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  High school dropout",0.29411764705882354,34
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Short vocational certificate",0.3181818181818182,22
irrel_ulow_mlow,educational_credentials,GED holder  ->  Short vocational certificate,0.4375,16
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  GED holder,0.45454545454545453,11
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  Adult basic education participant,0.48148148148148145,27
irrel_ulow_mlow,educational_credentials,"Short vocational certificate  ->  Some community college, no degree",0.5,46
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Adult basic education participant,0.5384615384615384,13
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Short vocational certificate,0.5434782608695652,46
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  High school dropout,0.5555555555555556,9
irrel_ulow_mlow,educational_credentials,GED holder  ->  Adult basic education participant,0.5555555555555556,27
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  GED holder",0.6363636363636364,11
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  GED holder,0.6774193548387096,62
irrel_ulow_mlow,educational_credentials,GED holder  ->  High school dropout,0.6829268292682927,41
irrel_ulow_mlow,educational_credentials,"Adult basic education participant  ->  Some community college, no degree",0.6923076923076923,13
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Adult basic education participant",0.8823529411764706,17
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Volunteer at a local thrift store,0.09090909090909091,11
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Volunteer at a local thrift store,0.375,16
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Member of a neighborhood association,0.375,16
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Employee at a small local shop,0.4,35
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Employee at a small local shop,0.41379310344827586,29
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Staff at a community center,0.44,25
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Intern at a local non-profit,0.45454545454545453,22
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Intern at a local non-profit,0.5,16
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Employee at a small local shop,0.5,20
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Member of a neighborhood association,0.5172413793103449,29
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Staff at a community center,0.5483870967741935,31
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Member of a neighborhood association,0.5555555555555556,9
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Volunteer at a local thrift store,0.5652173913043478,46
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Staff at a community center,0.6071428571428571,28
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Intern at a local non-profit,0.6551724137931034,29
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Member of a neighborhood association,0.7,30
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Intern at a local non-profit,0.8235294117647058,17
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Volunteer at a local thrift store,0.9090909090909091,11
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Day laborer,0.3333333333333333,18
irrel_ulow_mlow,job_title,Day laborer  ->  Retail shelf stocker,0.4444444444444444,9
irrel_ulow_mlow,job_title,Grocery bagger  ->  Unemployed job seeker,0.4444444444444444,9
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Retail shelf stocker,0.4444444444444444,18
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Day laborer,0.45,20
irrel_ulow_mlow,job_title,Day laborer  ->  Fast-food cashier,0.5,16
irrel_ulow_mlow,job_title,Day laborer  ->  Grocery bagger,0.5,2
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Retail shelf stocker,0.5,2
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Unemployed job seeker,0.5,16
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Unemployed job seeker,0.5,2
irrel_ulow_mlow,job_title,Grocery bagger  ->  Fast-food cashier,0.55,20
irrel_ulow_mlow,job_title,Day laborer  ->  Unemployed job seeker,0.5789473684210527,57
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Grocery bagger,0.6,20
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Grocery bagger,0.6739130434782609,46
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Day laborer,0.6739130434782609,46
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Grocery bagger,0.6875,16
irrel_ulow_mlow,job_title,Grocery bagger  ->  Retail shelf stocker,0.7272727272727273,55
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Fast-food cashier,0.7708333333333334,48
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Unregistered visitor,0.3333333333333333,18
irrel_ulow_mlow,subscription_tier,Preview model  ->  Unregistered visitor,0.4444444444444444,9
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Guest user,0.4482758620689655,29
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Basic free account with ads,0.45,20
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Guest user,0.45454545454545453,11
irrel_ulow_mlow,subscription_tier,Preview model  ->  Free tier user,0.46153846153846156,13
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Unregistered visitor,0.47368421052631576,38
irrel_ulow_mlow,subscription_tier,Basic model  ->  Basic free account with ads,0.5,2
irrel_ulow_mlow,subscription_tier,Basic model  ->  Free tier user,0.5263157894736842,38
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Trial account (expired),0.5428571428571428,35
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Free tier user,0.5625,16
irrel_ulow_mlow,subscription_tier,Basic model  ->  Guest user,0.5681818181818182,44
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Unregistered visitor,0.5789473684210527,19
irrel_ulow_mlow,subscription_tier,Preview model  ->  Basic free account with ads,0.6290322580645161,62
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Trial account (expired),0.6938775510204082,49
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Free tier user,0.7058823529411765,17
